year,sequel,production_budget,S_australia_rev,X_australia_rev,S_austria_rev,X_austria_rev,S_belgium_rev,X_belgium_rev,S_brazil_rev,X_brazil_rev,S_bulgaria_rev,X_bulgaria_rev,S_chile_rev,X_chile_rev,S_czechrepublic_rev,X_czechrepublic_rev,S_finland_rev,X_finland_rev,S_france_rev,X_france_rev,S_germany_rev,X_germany_rev,S_greece_rev,X_greece_rev,S_hungary_rev,X_hungary_rev,S_iceland_rev,X_iceland_rev,S_italy_rev,X_italy_rev,S_lebanon_rev,X_lebanon_rev,S_mexico_rev,X_mexico_rev,S_netherlands_rev,X_netherlands_rev,S_newzealand_rev,X_newzealand_rev,S_norway_rev,X_norway_rev,S_poland_rev,X_poland_rev,S_portugal_rev,X_portugal_rev,S_singapore_rev,X_singapore_rev,S_spain_rev,X_spain_rev,S_turkey_rev,X_turkey_rev,S_unitedarabemirates_rev,X_unitedarabemirates_rev,S_unitedkingdom_rev,X_unitedkingdom_rev,S_us_rev,X_us_rev,t,title,prequeltitle,prequelT
2004,0,75000000,.0365767,3.08e+08,.0193589,6.27e+07,.0287225,5.84e+07,.0136073,1.23e+08,.0195786,3816768,.0652217,2.77e+07,.0074536,1.77e+07,.0236535,2.39e+07,.0229137,3.85e+08,.0200711,4.17e+08,.0247047,5.17e+07,.0087992,2.29e+07,.0196898,1.67e+07,.0154251,2.99e+08,.0158296,5766489,.0131893,2.14e+08,.0282088,7.81e+07,.0303442,4.61e+07,.0329773,4.60e+07,.0076654,6.21e+07,.0176352,3.97e+07,.0098326,1.27e+07,.0179126,3.26e+08,.020099,4.09e+07,.0317446,1.59e+07,.0286518,7.53e+08,.0416812,4.23e+09,31,"The Bourne Supremacy","NaN",0
2004,0,65000000,.0197735,3.08e+08,.015866,6.27e+07,.0358061,5.84e+07,.0169631,1.23e+08,.0215934,3816768,.0096782,2.77e+07,.0163467,1.77e+07,.0321532,2.39e+07,.029818,3.85e+08,.0168662,4.17e+08,.0285845,5.17e+07,.0137371,2.29e+07,.0146118,1.67e+07,.0302555,2.99e+08,.0215622,5766489,.019728,2.14e+08,.0341119,7.81e+07,.0142697,4.61e+07,.0205742,4.60e+07,.0105886,6.21e+07,.0318766,3.97e+07,.0111616,1.27e+07,.0212605,3.26e+08,.0282818,4.09e+07,.0283411,1.59e+07,.0203979,7.53e+08,.0238878,4.23e+09,32,"Collateral","NaN",0
2004,1,60000000,.0146171,3.08e+08,.0139963,6.27e+07,.0009627,5.84e+07,.0156697,1.23e+08,.0406407,3816768,.0204872,2.77e+07,.0218366,1.77e+07,.0153282,2.39e+07,.0174952,3.85e+08,.0193882,4.17e+08,.0121584,5.17e+07,.0279385,2.29e+07,.0358395,1.67e+07,.0112925,2.99e+08,.0057319,5766489,.0182379,2.14e+08,.0096226,7.81e+07,.0212903,4.61e+07,.0148595,4.60e+07,.0153313,6.21e+07,.022586,3.97e+07,.007142,1.27e+07,.0161827,3.26e+08,.0087621,4.09e+07,.0152845,1.59e+07,.0123983,7.53e+08,.0189867,4.23e+09,33,"Alien Vs. Predator","NaN",0
2004,0,42000000,.0088097,3.08e+08,.011681,6.27e+07,.0005125,5.84e+07,.0234304,1.23e+08,.0158322,3816768,.0130309,2.77e+07,.0023678,1.77e+07,.0047564,2.39e+07,.0053149,3.85e+08,.0109831,4.17e+08,.008391,5.17e+07,.0175408,2.29e+07,.0008796,1.67e+07,.0075221,2.99e+08,.0110887,5766489,.0240435,2.14e+08,.0124926,7.81e+07,.00032,4.61e+07,.0004818,4.60e+07,.006271,6.21e+07,.0110408,3.97e+07,.0012868,1.27e+07,.0132672,3.26e+08,.0102201,4.09e+07,.0088986,1.59e+07,.0052166,7.53e+08,.0158771,4.23e+09,34,"The Forgotten","NaN",0
2004,0,75000000,.0354723,3.08e+08,.0312905,6.27e+07,.0768929,5.84e+07,.036428,1.23e+08,.0065857,3816768,.0698483,2.77e+07,.0402322,1.77e+07,.0368592,2.39e+07,.0576582,3.85e+08,.0291193,4.17e+08,.0281201,5.17e+07,.0377406,2.29e+07,.0088001,1.67e+07,.0394204,2.99e+08,.0210894,5766489,.0436724,2.14e+08,.0606466,7.81e+07,.037105,4.61e+07,.0694013,4.60e+07,.0570218,6.21e+07,.036214,3.97e+07,.0157686,1.27e+07,.0320501,3.26e+08,.0220015,4.09e+07,.0286008,1.59e+07,.055009,7.53e+08,.0380438,4.23e+09,35,"Shark Tale","NaN",0
2004,0,50000000,.0242969,3.08e+08,.0343479,6.27e+07,.0003045,5.84e+07,.0233685,1.23e+08,.0146205,3816768,.0090005,2.77e+07,.01545,1.77e+07,.0105077,2.39e+07,.0110722,3.85e+08,.0335089,4.17e+08,.0282076,5.17e+07,.0182482,2.29e+07,.002522,1.67e+07,.0474324,2.99e+08,.0496449,5766489,.0133133,2.14e+08,.0172007,7.81e+07,.0200325,4.61e+07,.0095088,4.60e+07,.026387,6.21e+07,.0269585,3.97e+07,.0314642,1.27e+07,.023391,3.26e+08,.0202755,4.09e+07,.0108695,1.59e+07,.0100795,7.53e+08,.0136911,4.23e+09,36,"Shall We Dance","NaN",0
2004,0,16000000,.0116366,3.08e+08,.0066276,6.27e+07,.0001677,5.84e+07,.0063225,1.23e+08,.0011735,3816768,.0044807,2.77e+07,.0048091,1.77e+07,.0303508,2.39e+07,.0092201,3.85e+08,.0079423,4.17e+08,.0186272,5.17e+07,.0044471,2.29e+07,.0500549,1.67e+07,.0100275,2.99e+08,.0014948,5766489,.0027649,2.14e+08,.00731,7.81e+07,.0101398,4.61e+07,.0119779,4.60e+07,.0043407,6.21e+07,.0075544,3.97e+07,.0052808,1.27e+07,.0169486,3.26e+08,.0001557,4.09e+07,.0016482,1.59e+07,.0094153,7.53e+08,.0169106,4.23e+09,37,"Sideways","NaN",0
2004,0,40000000,.0104153,3.08e+08,.0152532,6.27e+07,.0198748,5.84e+07,.0094157,1.23e+08,.005687,3816768,.0046761,2.77e+07,.0030549,1.77e+07,.0041491,2.39e+07,.0330769,3.85e+08,.0168084,4.17e+08,.0020121,5.17e+07,.0062505,2.29e+07,.0035096,1.67e+07,.0074049,2.99e+08,.0044037,5766489,.0013218,2.14e+08,.0082103,7.81e+07,.0208991,4.61e+07,.002979,4.60e+07,.0022053,6.21e+07,.0058013,3.97e+07,.0058925,1.27e+07,.0043359,3.26e+08,.008995,4.09e+07,.0019709,1.59e+07,.0056147,7.53e+08,.0178159,4.23e+09,38,"Ray","NaN",0
2004,1,40000000,.0464829,3.08e+08,.0486847,6.27e+07,.0283925,5.84e+07,.0134509,1.23e+08,.0229731,3816768,.0025903,2.77e+07,.0779375,1.77e+07,.0860915,2.39e+07,.0403646,3.85e+08,.0428506,4.17e+08,.021239,5.17e+07,.0660724,2.29e+07,.0079269,1.67e+07,.0503958,2.99e+08,.0169758,5766489,.0056184,2.14e+08,.085343,7.81e+07,.0649551,4.61e+07,.0746905,4.60e+07,.0645122,6.21e+07,.0396411,3.97e+07,.0281072,1.27e+07,.0331524,3.26e+08,.0321187,4.09e+07,.0139039,1.59e+07,.090573,7.53e+08,.0095135,4.23e+09,39,"Bridget Jones:The Edge of Reason","NaN",0
2004,0,1.550e+08,.0105771,3.08e+08,.027281,6.27e+07,.0316944,5.84e+07,.0313763,1.23e+08,.0610289,3816768,.0172304,2.77e+07,.0477155,1.77e+07,.0326789,2.39e+07,.0237265,3.85e+08,.0242565,4.17e+08,.0708148,5.17e+07,.0412191,2.29e+07,.0058098,1.67e+07,.0362136,2.99e+08,.0397706,5766489,.0258131,2.14e+08,.0248083,7.81e+07,.0117024,4.61e+07,.0268641,4.60e+07,.0493421,6.21e+07,.0225807,3.97e+07,.0150706,1.27e+07,.0457195,3.26e+08,.0479867,4.09e+07,.0462256,1.59e+07,.0067727,7.53e+08,.0081113,4.23e+09,40,"Alexander","NaN",0
2004,1,65000000,.0171474,3.08e+08,.0323721,6.27e+07,.0166078,5.84e+07,.0138028,1.23e+08,.0210209,3816768,.0033001,2.77e+07,.012636,1.77e+07,.0072151,2.39e+07,.0120483,3.85e+08,.0248957,4.17e+08,.0235696,5.17e+07,.0114471,2.29e+07,.0045766,1.67e+07,.0078656,2.99e+08,.0848215,5766489,.0049157,2.14e+08,.0088954,7.81e+07,.0159107,4.61e+07,.0068623,4.60e+07,.005186,6.21e+07,.0130829,3.97e+07,.039451,1.27e+07,.0244553,3.26e+08,.0216765,4.09e+07,.0259857,1.59e+07,.017141,7.53e+08,.0123954,4.23e+09,41,"Blade:Trinity","NaN",0
2004,1,1.100e+08,.0390146,3.08e+08,.0520679,6.27e+07,.0693836,5.84e+07,.0460139,1.23e+08,.0723565,3816768,.0104208,2.77e+07,.0294486,1.77e+07,.0656188,2.39e+07,.0563508,3.85e+08,.0553138,4.17e+08,.0715543,5.17e+07,.0366574,2.29e+07,.0163788,1.67e+07,.0464794,2.99e+08,.0362867,5766489,.033221,2.14e+08,.0865329,7.81e+07,.0547541,4.61e+07,.0537474,4.60e+07,.0198178,6.21e+07,.0492698,3.97e+07,.0292075,1.27e+07,.0422361,3.26e+08,.0548098,4.09e+07,.0420194,1.59e+07,.0313196,7.53e+08,.0296912,4.23e+09,42,"Ocean's Twelve","NaN",0
2004,0,1.100e+08,.0220417,3.08e+08,.0222051,6.27e+07,.0379599,5.84e+07,.020266,1.23e+08,.0250539,3816768,.0133146,2.77e+07,.0250828,1.77e+07,.0351308,2.39e+07,.0305402,3.85e+08,.0243616,4.17e+08,.0203422,5.17e+07,.0065126,2.29e+07,.0086868,1.67e+07,.0239321,2.99e+08,.0206425,5766489,.0208056,2.14e+08,.0217627,7.81e+07,.0232279,4.61e+07,.0247264,4.60e+07,.0158607,6.21e+07,.0263122,3.97e+07,.032671,1.27e+07,.025496,3.26e+08,.026898,4.09e+07,.0204377,1.59e+07,.0211458,7.53e+08,.0242673,4.23e+09,43,"The Aviator","NaN",0
2004,0,1.400e+08,.0234206,3.08e+08,.0124668,6.27e+07,.0200317,5.84e+07,.00949,1.23e+08,.0036237,3816768,.0121178,2.77e+07,.0029633,1.77e+07,.0185595,2.39e+07,.0130063,3.85e+08,.0109534,4.17e+08,.0136333,5.17e+07,.0083059,2.29e+07,.0034594,1.67e+07,.0095744,2.99e+08,.0021254,5766489,.0169203,2.14e+08,.0153016,7.81e+07,.0204307,4.61e+07,.015336,4.60e+07,.0136297,6.21e+07,.0118773,3.97e+07,.0528889,1.27e+07,.0143264,3.26e+08,.0188088,4.09e+07,.0170502,1.59e+07,.0337503,7.53e+08,.0280571,4.23e+09,44,"Lemony Snicket's A Series of Unfortunate Events","NaN",0
2004,0,80000000,.087329,3.08e+08,.064473,6.27e+07,.075667,5.84e+07,.0358472,1.23e+08,.0337409,3816768,.0337481,2.77e+07,.0147335,1.77e+07,.0359694,2.39e+07,.0352397,3.85e+08,.059597,4.17e+08,.0573035,5.17e+07,.0678513,2.29e+07,.0355272,1.67e+07,.0636936,2.99e+08,.0161077,5766489,.0427022,2.14e+08,.0472597,7.81e+07,.0528265,4.61e+07,.0311121,4.60e+07,.0286159,6.21e+07,.0565321,3.97e+07,.1019114,1.27e+07,.0543887,3.26e+08,.0312397,4.09e+07,.0379214,1.59e+07,.0722574,7.53e+08,.0660452,4.23e+09,45,"Meet the Fockers","NaN",0
2005,0,70000000,.0568273,1.95e+08,.0051712,3.44e+07,.0016675,2.92e+07,.0492056,8.13e+07,.0646363,2794977,.0223063,3.85e+07,.0283071,7031427,.0330969,1.41e+07,.059973,2.56e+08,.1251794,2.75e+08,.0643289,2.72e+07,.1042916,1.17e+07,.0489147,1.61e+07,.0793812,1.35e+08,.0314063,7887594,.0440611,1.64e+08,.0947437,4.39e+07,.0460875,3.32e+07,.0450103,3.16e+07,.055135,2.39e+07,.0669786,2.14e+07,.0732413,1.87e+07,.0477,1.92e+08,.0355535,2.58e+07,.048786,1.45e+07,.0673335,4.96e+08,.0685465,2.62e+09,46,"Hitch","NaN",0
2005,0,75000000,.0548178,1.95e+08,.0573528,3.44e+07,.0016001,2.92e+07,.0463754,8.13e+07,.0324758,2794977,.0240117,3.85e+07,.0400119,7031427,.0503969,1.41e+07,.0320049,2.56e+08,.0391352,2.75e+08,.0135419,2.72e+07,.0224483,1.17e+07,.0147993,1.61e+07,.0259369,1.35e+08,.0027406,7887594,.0642807,1.64e+08,.0407527,4.39e+07,.0633268,3.32e+07,.0595991,3.16e+07,.0555673,2.39e+07,.0321562,2.14e+07,.0338807,1.87e+07,.0512497,1.92e+08,.0186734,2.58e+07,.0128993,1.45e+07,.047288,4.96e+08,.0489576,2.62e+09,47,"Robots","NaN",0
2005,0,80000000,.0283302,1.95e+08,.0348422,3.44e+07,.0544989,2.92e+07,.021886,8.13e+07,.0187311,2794977,.0040176,3.85e+07,.0400175,7031427,.0376542,1.41e+07,.0245198,2.56e+08,.0360903,2.75e+08,.0712274,2.72e+07,.0377919,1.17e+07,.0039332,1.61e+07,.0499122,1.35e+08,.0119076,7887594,.0211584,1.64e+08,.0349345,4.39e+07,.0212819,3.32e+07,.0230379,3.16e+07,.0258839,2.39e+07,.0777764,2.14e+07,.0232443,1.87e+07,.043448,1.92e+08,.0426912,2.58e+07,.0201691,1.45e+07,.0276957,4.96e+08,.0277661,2.62e+09,48,"The Interpreter","NaN",0
2005,0,1.300e+08,.0320355,1.95e+08,.0845225,3.44e+07,.0024513,2.92e+07,.0858737,8.13e+07,.1035797,2794977,.0295774,3.85e+07,.0763131,7031427,.0617912,1.41e+07,.037271,2.56e+08,.0596152,2.75e+08,.0749197,2.72e+07,.0748181,1.17e+07,.0215995,1.61e+07,.0706571,1.35e+08,.0357548,7887594,.051364,1.64e+08,.0678663,4.39e+07,.0359033,3.32e+07,.0591139,3.16e+07,.0812614,2.39e+07,.0611859,2.14e+07,.0588101,1.87e+07,.0783409,1.92e+08,.1176089,2.58e+07,.1137407,1.45e+07,.0293291,4.96e+08,.0181007,2.62e+09,49,"Kingdom of Heaven","NaN",0
2005,0,43000000,.0347667,1.95e+08,.0452322,3.44e+07,.0008392,2.92e+07,.0537854,8.13e+07,.0336665,2794977,.0050934,3.85e+07,.0221242,7031427,.0429683,1.41e+07,.0130896,2.56e+08,.0227785,2.75e+08,.0123189,2.72e+07,.0115954,1.17e+07,.010168,1.61e+07,.0383887,1.35e+08,.6477925,7887594,.0311466,1.64e+08,.0043864,4.39e+07,.0123515,3.32e+07,.0124526,3.16e+07,.0328065,2.39e+07,.042728,2.14e+07,.0332967,1.87e+07,.0342114,1.92e+08,.0326666,2.58e+07,.0297488,1.45e+07,.0242495,4.96e+08,.0316702,2.62e+09,50,"Monster-in-Law","NaN",0
2005,1,1.130e+08,.1393809,1.95e+08,.1421388,3.44e+07,.010471,2.92e+07,.0900433,8.13e+07,.1828555,2794977,.237393,3.85e+07,.158115,7031427,.1979739,1.41e+07,.2222981,2.56e+08,.1717785,2.75e+08,.0510719,2.72e+07,.2686851,1.17e+07,.0465353,1.61e+07,.0838611,1.35e+08,.0094251,7887594,.0931249,1.64e+08,.1058363,4.39e+07,.1260911,3.32e+07,.127603,3.16e+07,.1783679,2.39e+07,.0982455,2.14e+07,.1339639,1.87e+07,.1239275,1.92e+08,.0635263,2.58e+07,.0633617,1.45e+07,.1469433,4.96e+08,.1452194,2.62e+09,51,"Star Wars:Episode III - Revenge of the Sith","NaN",0
2005,0,1.100e+08,.0796165,1.95e+08,.1340819,3.44e+07,.159391,2.92e+07,.0852245,8.13e+07,.0934484,2794977,.0160504,3.85e+07,.1351945,7031427,.0784711,1.41e+07,.085766,2.56e+08,.0931479,2.75e+08,.1088747,2.72e+07,.1153493,1.17e+07,.0243959,1.61e+07,.0690928,1.35e+08,.0419943,7887594,.0671842,1.64e+08,.1044251,4.39e+07,.0775847,3.32e+07,.1123499,3.16e+07,.0873731,2.39e+07,.1097483,2.14e+07,.0846956,1.87e+07,.0806111,1.92e+08,.0810958,2.58e+07,.1393773,1.45e+07,.049674,4.96e+08,.0711589,2.62e+09,52,"Mr. & Mrs. Smith","NaN",0
2005,0,85000000,.0376603,1.95e+08,.0011192,3.44e+07,.0005742,2.92e+07,.0266987,8.13e+07,.0146234,2794977,.0082503,3.85e+07,.0102508,7031427,.0061012,1.41e+07,.0249136,2.56e+08,.0273104,2.75e+08,.0652483,2.72e+07,.007388,1.17e+07,.0059893,1.61e+07,.0264317,1.35e+08,.0118258,7887594,.0242728,1.64e+08,.0074505,4.39e+07,.0167367,3.32e+07,.0012444,3.16e+07,.0107683,2.39e+07,.0327204,2.14e+07,.0290966,1.87e+07,.0260239,1.92e+08,.0268021,2.58e+07,.0154124,1.45e+07,.0164404,4.96e+08,.0241783,2.62e+09,53,"Bewitched","NaN",0
2005,0,15000000,.0056284,1.95e+08,.0128126,3.44e+07,.0107593,2.92e+07,.0034054,8.13e+07,.0049353,2794977,.0027085,3.85e+07,.007054,7031427,.0044628,1.41e+07,.0094187,2.56e+08,.0065768,2.75e+08,.0086824,2.72e+07,.0116065,1.17e+07,.0029134,1.61e+07,.0123497,1.35e+08,.0009547,7887594,.0050851,1.64e+08,.0026626,4.39e+07,.0054301,3.32e+07,.0042473,3.16e+07,.0092915,2.39e+07,.0116949,2.14e+07,.0173147,1.87e+07,.0075086,1.92e+08,.0196915,2.58e+07,.015934,1.45e+07,.0078535,4.96e+08,.007905,2.62e+09,54,"George A. Romero's Land of the Dead","NaN",0
2005,0,1.320e+08,.0845671,1.95e+08,.1237734,3.44e+07,.2741858,2.92e+07,.0984635,8.13e+07,.1039279,2794977,.1702314,3.85e+07,.1497414,7031427,.0797021,1.41e+07,.117137,2.56e+08,.07288,2.75e+08,.0852017,2.72e+07,.1239914,1.17e+07,.1602816,1.61e+07,.1283392,1.35e+08,.0293376,7887594,.1046464,1.64e+08,.1181283,4.39e+07,.0802595,3.32e+07,.074862,3.16e+07,.1113864,2.39e+07,.1260709,2.14e+07,.1023993,1.87e+07,.1041355,1.92e+08,.1245728,2.58e+07,.0725941,1.45e+07,.1120945,4.96e+08,.089468,2.62e+09,55,"War of the Worlds","NaN",0
2005,0,1.000e+08,.0469876,1.95e+08,.0497165,3.44e+07,.0038466,2.92e+07,.0996966,8.13e+07,.0306056,2794977,.0651543,3.85e+07,.0355825,7031427,.0416947,1.41e+07,.0639606,2.56e+08,.0175077,2.75e+08,.0404447,2.72e+07,.0159497,1.17e+07,.0737472,1.61e+07,.0921055,1.35e+08,.0148467,7887594,.1351974,1.64e+08,.0280831,4.39e+07,.0539354,3.32e+07,.0394906,3.16e+07,.0086978,2.39e+07,.0613657,2.14e+07,.0947597,1.87e+07,.0794093,1.92e+08,.0278857,2.58e+07,.1026564,1.45e+07,.0455889,4.96e+08,.059076,2.62e+09,56,"Fantastic Four (2005)","NaN",0
2005,0,40000000,.0646897,1.95e+08,.0220033,3.44e+07,.0262644,2.92e+07,.0314815,8.13e+07,.0258317,2794977,.0057996,3.85e+07,.02532,7031427,.0214465,1.41e+07,.007969,2.56e+08,.0098575,2.75e+08,.0345951,2.72e+07,.0269774,1.17e+07,.0203551,1.61e+07,.0189244,1.35e+08,.038637,7887594,.0172487,1.64e+08,.0266058,4.39e+07,.0504838,3.32e+07,.0323907,3.16e+07,.0244601,2.39e+07,.0407533,2.14e+07,.0271007,1.87e+07,.016829,1.92e+08,.0216831,2.58e+07,.028562,1.45e+07,.046721,4.96e+08,.0799116,2.62e+09,57,"Wedding Crashers","NaN",0
2005,0,1.260e+08,.0242573,1.95e+08,.0365034,3.44e+07,.0662135,2.92e+07,.0368536,8.13e+07,.0507292,2794977,.0120422,3.85e+07,.0220284,7031427,.0307164,1.41e+07,.040777,2.56e+08,.0297449,2.75e+08,.0680003,2.72e+07,.0152033,1.17e+07,.0084746,1.61e+07,.0277316,1.35e+08,.0041335,7887594,.0396371,1.64e+08,.035493,4.39e+07,.0298734,3.32e+07,.0404192,3.16e+07,.0262202,2.39e+07,.0512267,2.14e+07,.021905,1.87e+07,.048057,1.92e+08,.0483829,2.58e+07,.0380511,1.45e+07,.0188,4.96e+08,.0136787,2.62e+09,58,"The Island","NaN",0
2005,0,43000000,.0124271,1.95e+08,.0256603,3.44e+07,.033044,2.92e+07,.0258989,8.13e+07,.0070194,2794977,.0063398,3.85e+07,.0102342,7031427,.0079335,1.41e+07,.0108266,2.56e+08,.0214363,2.75e+08,.0321278,2.72e+07,.0211005,1.17e+07,.0129291,1.61e+07,.0094623,1.35e+08,.0023242,7887594,.0288111,1.64e+08,.0228129,4.39e+07,.0095339,3.32e+07,.0046641,3.16e+07,.0196937,2.39e+07,.0343592,2.14e+07,.0117653,1.87e+07,.0185562,1.92e+08,.0362423,2.58e+07,.0148124,1.45e+07,.0094186,4.96e+08,.0182952,2.62e+09,59,"The Skeleton Key","NaN",0
2005,0,26000000,.014198,1.95e+08,.0155254,3.44e+07,.0241002,2.92e+07,.0139054,8.13e+07,.0084015,2794977,.0055376,3.85e+07,.0060689,7031427,.0102438,1.41e+07,.0059122,2.56e+08,.009585,2.75e+08,.0163434,2.72e+07,.0086667,1.17e+07,.0048324,1.61e+07,.0118878,1.35e+08,.0023646,7887594,.0189327,1.64e+08,.0229233,4.39e+07,.0096503,3.32e+07,.0070581,3.16e+07,.0112239,2.39e+07,.0190345,2.14e+07,.0197033,1.87e+07,.0121484,1.92e+08,.0194518,2.58e+07,.0256952,1.45e+07,.0130359,4.96e+08,.022108,2.62e+09,60,"Red Eye","NaN",0
2005,0,19000000,.0103836,1.95e+08,.0026504,3.44e+07,.0019424,2.92e+07,.0426817,8.13e+07,.0101063,2794977,.0187147,3.85e+07,.0105796,7031427,.0172328,1.41e+07,.0107908,2.56e+08,.0203704,2.75e+08,.047263,2.72e+07,.0109716,1.17e+07,.011195,1.61e+07,.0426778,1.35e+08,.020308,7887594,.0438526,1.64e+08,.0099315,4.39e+07,.0184932,3.32e+07,.0101846,3.16e+07,.051241,2.39e+07,.0038093,2.14e+07,.0365738,1.87e+07,.036755,1.92e+08,.0498043,2.58e+07,.0309418,1.45e+07,.0131885,4.96e+08,.028669,2.62e+09,61,"The Exorcism of Emily Rose","NaN",0
2005,1,30000000,.0422823,1.95e+08,.0383159,3.44e+07,.0748656,2.92e+07,.0268852,8.13e+07,.0016476,2794977,.0068085,3.85e+07,.0334905,7031427,.0945421,1.41e+07,.0614243,2.56e+08,.0346976,2.75e+08,.0153067,2.72e+07,.0093566,1.17e+07,.0025528,1.61e+07,.0286886,1.35e+08,.0047841,7887594,.0271529,1.64e+08,.0413955,4.39e+07,.0360469,3.32e+07,.0472873,3.16e+07,.0424317,2.39e+07,.0217908,2.14e+07,.0205822,1.87e+07,.0244534,1.92e+08,.0295423,2.58e+07,.0036005,1.45e+07,.1146313,4.96e+08,.0214279,2.62e+09,62,"Wallace and Gromit:The Curse of the Were-Rabbit","NaN",0
2005,0,60000000,.0133607,1.95e+08,.0097496,3.44e+07,.0114943,2.92e+07,.0041547,8.13e+07,.0072595,2794977,.0033272,3.85e+07,.0190907,7031427,.0068839,1.41e+07,.0050707,2.56e+08,.0113142,2.75e+08,.008006,2.72e+07,.0150098,1.17e+07,.0018586,1.61e+07,.004716,1.35e+08,.001911,7887594,.0058067,1.64e+08,.0043251,4.39e+07,.0128538,3.32e+07,.0044258,3.16e+07,.0127768,2.39e+07,.0137513,2.14e+07,.0012336,1.87e+07,.0091141,1.92e+08,.0224468,2.58e+07,.0303152,1.45e+07,.0048559,4.96e+08,.0107738,2.62e+09,63,"Doom","NaN",0
2005,0,72000000,.0137232,1.95e+08,.0278596,3.44e+07,.0153088,2.92e+07,.0054976,8.13e+07,.0157994,2794977,.0022254,3.85e+07,.0064283,7031427,.0078111,1.41e+07,.0070037,2.56e+08,.0171366,2.75e+08,.0046615,2.72e+07,.0052953,1.17e+07,.0049381,1.61e+07,.0076186,1.35e+08,.0026135,7887594,.0090383,1.64e+08,.0147058,4.39e+07,.0096365,3.32e+07,.0165149,3.16e+07,.0130169,2.39e+07,.0210317,2.14e+07,.0032375,1.87e+07,.011059,1.92e+08,.0052734,2.58e+07,.0068826,1.45e+07,.0192728,4.96e+08,.0239282,2.62e+09,64,"Jarhead","NaN",0
2005,0,28000000,.0574839,1.95e+08,.0200228,3.44e+07,.0002999,2.92e+07,.0088582,8.13e+07,.003536,2794977,.0015425,3.85e+07,.0066715,7031427,.0399567,1.41e+07,.0081085,2.56e+08,.0467745,2.75e+08,.0083516,2.72e+07,.0225201,1.17e+07,.0074773,1.61e+07,.0044249,1.35e+08,.0063677,7887594,.0047578,1.64e+08,.020592,4.39e+07,.0562708,3.32e+07,.0777532,3.16e+07,.0091913,2.39e+07,.0015696,2.14e+07,.0023953,1.87e+07,.0061743,1.92e+08,.0033427,2.58e+07,.0080105,1.45e+07,.0366192,4.96e+08,.0456426,2.62e+09,65,"Walk the Line","NaN",0
2005,0,2.070e+08,.0816894,1.95e+08,.0613895,3.44e+07,.1603362,2.92e+07,.0736189,8.13e+07,.1314612,2794977,.3298517,3.85e+07,.106214,7031427,.085768,1.41e+07,.1041066,2.56e+08,.0759721,2.75e+08,.0714603,2.72e+07,.0408041,1.17e+07,.4777627,1.61e+07,.0810308,1.35e+08,.0504852,7887594,.1001223,1.64e+08,.1092286,4.39e+07,.1886664,3.32e+07,.145092,3.16e+07,.0695693,2.39e+07,.0071031,2.14e+07,.1627519,1.87e+07,.078916,1.92e+08,.0873993,2.58e+07,.1284461,1.45e+07,.1061712,4.96e+08,.0832813,2.62e+09,66,"King Kong","NaN",0
2005,0,1.000e+08,.0442776,1.95e+08,.0044082,3.44e+07,.001058,2.92e+07,.0462401,8.13e+07,.0245258,2794977,.0085361,3.85e+07,.0121947,7031427,.0256363,1.41e+07,.0157622,2.56e+08,.0251858,2.75e+08,.0545399,2.72e+07,.0190339,1.17e+07,.0163771,1.61e+07,.0433644,1.35e+08,.0201257,7887594,.0440426,1.64e+08,.0411416,4.39e+07,.0269985,3.32e+07,.0309866,3.16e+07,.0211874,2.39e+07,.0046758,2.14e+07,.0019195,1.87e+07,.0232986,1.92e+08,.0322184,2.58e+07,.0299839,1.45e+07,.0247176,4.96e+08,.0421343,2.62e+09,67,"Fun with Dick and Jane","NaN",0
2005,0,70000000,.0206089,1.95e+08,.0451483,3.44e+07,.0647877,2.92e+07,.0232661,8.13e+07,.030197,2794977,.0144803,3.85e+07,.0389671,7031427,.0175157,1.41e+07,.0318961,2.56e+08,.0259253,2.75e+08,.0434838,2.72e+07,.0111454,1.17e+07,.0179696,1.61e+07,.043017,1.35e+08,.0079598,7887594,.0190756,1.64e+08,.0415752,4.39e+07,.0125041,3.32e+07,.0242124,3.16e+07,.0424485,2.39e+07,.0602238,2.14e+07,.0061289,1.87e+07,.038073,1.92e+08,.0534449,2.58e+07,.0200189,1.45e+07,.0180773,4.96e+08,.0181027,2.62e+09,68,"Munich","NaN",0
2006,0,80000000,.0192368,1.75e+08,.0332915,4.28e+07,.0006285,3.87e+07,.0357768,1.09e+08,.0419951,2131702,.0111063,3.36e+07,.0367673,9252068,.0383463,1.69e+07,.0166172,2.44e+08,.0203853,2.77e+08,.0766106,3.19e+07,.0367955,3767412,.0251661,1.98e+07,.0185215,1.76e+08,.0805274,2547368,.0317335,1.59e+08,.0161691,4.98e+07,.0182751,2.25e+07,.0138198,3.56e+07,.0270043,3.35e+07,.0265505,2.49e+07,.0264673,1.92e+07,.0505994,1.68e+08,.0405065,2.20e+07,.0620112,1.18e+07,.0220373,4.80e+08,.0368578,2.23e+09,69,"The Pink Panther (2006)","NaN",0
